CAR_ID,品牌系列,车型名称,厂商指导价(元),经销商报价,厂商,级别,能源类型,环保标准,上市时间,最大功率(kW),最大扭矩(N·m),变速箱,车身结构,发动机,长*宽*高(mm),官方0-100km/h加速(s),最高车速(km/h),WLTC综合油耗(L/100km),整车质保,整备质量(kg),最大满载质量(kg),官方0-50km/h加速(s),WLTC纯电续航里程(km),电池快充时间(小时),电池慢充时间(小时),电池快充电量范围(%),电池慢充电量范围(%),电动机(Ps),最低荷电状态油耗(L/100km)WLTC,电能当量燃料消耗量(L/100km),CLTC纯电续航里程(km),最低荷电状态油耗(L/100km),油电综合燃料消耗量(L/100km),NEDC综合油耗(L/100km),NEDC纯电续航里程(km),实测0-100km/h加速(s),实测100-0km/h制动(m),实测油耗(L/100km),实测续航里程(km),最低荷电状态油耗(L/100km)NEDC,实测快充时间(小时),实测最低荷电状态油耗(L/100km),实测平均电耗(kWh/100km),实测电池快充电量范围(%),准拖挂车总质量(kg),首任车主质保政策,最低荷电状态油耗(L/100km)CLTC,官方100-0km/h制动(m)
72305,迈巴赫S级,迈巴赫S级 2022款 S 680 4MATIC 匠心高定首发版,354.10万,暂无报价,梅赛德斯-迈巴赫,大型车,汽油,国VI,2022.08,450,900,9挡手自一体,4门4座三厢车,6.0T 612马力 V12,5470*1921*1510,4.7,250,13.5,(标配)三年不限公里,2350,2890,,,,,,,,,,,,,,,,,,,,,,,,,,,
72410,奔驰GLB,奔驰GLB 2025款 GLB 200 动感型,31.19万,暂无报价,北京奔驰,紧凑型SUV,汽油,国VI,2025.04,120,270,7挡湿式双离合,5门5座SUV,1.3T 163马力 L4,4638*1834*1696,10,200,6.86,(标配)三年不限公里,1608,2105,,,,,,,,,,,,,,,,,,,,,,,,,,,
72409,奔驰GLB,奔驰GLB 2025款 GLB 200 时尚型,32.19万,暂无报价,北京奔驰,紧凑型SUV,汽油,国VI,2025.04,120,270,7挡湿式双离合,5门7座SUV,1.3T 163马力 L4,4638*1834*1701,10,200,6.96,(标配)三年不限公里,1656,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,
68210,奔驰GLB,奔驰GLB 2025款 GLB 220 动感型,33.99万,暂无报价,北京奔驰,紧凑型SUV,汽油+48V轻混系统,国VI,2025.04,140,300,8挡湿式双离合,5门5座SUV,2.0T 190马力 L4,4638*1834*1696,8.8,210,6.94,(标配)三年不限公里,1646,2145,,,,,,,,,,,,,,,,,,,,,,,,,,,
68208,奔驰GLB,奔驰GLB 2025款 GLB 220 时尚型,34.99万,暂无报价,北京奔驰,紧凑型SUV,汽油+48V轻混系统,国VI,2025.04,140,300,8挡湿式双离合,5门7座SUV,2.0T 190马力 L4,4638*1834*1706,8.8,210,7.02,(标配)三年不限公里,1718,2325,,,,,,,,,,,,,,,,,,,,,,,,,,,
68209,奔驰GLB,奔驰GLB 2025款 GLB 220 4MATIC,36.79万,暂无报价,北京奔驰,紧凑型SUV,汽油+48V轻混系统,国VI,2025.04,140,300,8挡湿式双离合,5门7座SUV,2.0T 190马力 L4,4638*1834*1706,8.6,205,7.47,(标配)三年不限公里,1778,2385,,,,,,,,,,,,,,,,,,,,,,,,,,,
68970,奔驰GLB,奔驰GLB 2024款 改款 GLB 200 动感型,31.19万,暂无报价,北京奔驰,紧凑型SUV,汽油,国VI,2024.05,120,270,7挡湿式双离合,5门5座SUV,1.3T 163马力 L4,4638*1834*1687,10,200,6.86,(标配)三年不限公里,1608,2105,,,,,,,,,,,,,,,,,,,,,,,,,,,
72408,奔驰GLB,奔驰GLB 2024款 改款 GLB 200 时尚型,32.19万,暂无报价,北京奔驰,紧凑型SUV,汽油,国VI,2024.05,120,270,7挡湿式双离合,5门7座SUV,1.3T 163马力 L4,4638*1834*1692,10,200,6.96,(标配)三年不限公里,1656,2295,,,,,,,,,,,,,,,,,,,,,,,,,,,
68207,奔驰GLB,奔驰GLB 2024款 改款 GLB 220 动感型,33.99万,暂无报价,北京奔驰,紧凑型SUV,汽油+48V轻混系统,国VI,2024.05,140,300,8挡湿式双离合,5门5座SUV,2.0T 190马力 L4,4638*1834*1696,8.8,210,6.94,(标配)三年不限公里,1646,2145,,,,,,,,,,,,,,,,,,,,,,,,,,,
68206,奔驰GLB,奔驰GLB 2024款 改款 GLB 220 时尚型,34.99万,暂无报价,北京奔驰,紧凑型SUV,汽油+48V轻混系统,国VI,2024.05,140,300,8挡湿式双离合,5门7座SUV,2.0T 190马力 L4,4638*1834*1706,8.8,210,7.02,(标配)三年不限公里,1718,2325,,,,,,,,,,,,,,,,,,,,,,,,,,,
68996,奔驰GLB,奔驰GLB 2024款 改款 GLB 220 4MATIC,36.79万,暂无报价,北京奔驰,紧凑型SUV,汽油+48V轻混系统,国VI,2024.05,140,300,8挡湿式双离合,5门7座SUV,2.0T 190马力 L4,4638*1834*1706,8.6,205,7.47,(标配)三年不限公里,1778,2385,,,,,,,,,,,,,,,,,,,,,,,,,,,
69208,奔驰A级,奔驰A级 2025款 A 180 L,25.13万,暂无报价,北京奔驰,紧凑型车,汽油,国VI,2024.07,100,230,7挡湿式双离合,4门5座三厢车,1.3T 136马力 L4,4630*1796*1459,10.1,218,6.03,(标配)三年不限公里,1412,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,
69239,奔驰A级,奔驰A级 2025款 A 200 L 时尚型,27.57万,暂无报价,北京奔驰,紧凑型车,汽油,国VI,2024.07,120,270,7挡湿式双离合,4门5座三厢车,1.3T 163马力 L4,4630*1796*1459,8.9,230,6.0,(标配)三年不限公里,1433,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,
65886,奔驰GLS,奔驰GLS 2024款 GLS 450 4MATIC 动感型,106.00万,暂无报价,奔驰(进口),大型SUV,汽油+48V轻混系统,国VI,2024.10,280,500,9挡手自一体,5门7座SUV,3.0T 380马力 L6,5210*2030*1823,6.1,246,9.9,(标配)三年不限公里,2480,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,
65918,奔驰GLS,奔驰GLS 2024款 GLS 450 4MATIC 时尚型,123.82万,暂无报价,奔驰(进口),大型SUV,汽油+48V轻混系统,国VI,2023.11,280,500,9挡手自一体,5门7座SUV,3.0T 380马力 L6,5210*2030*1823,6.1,246,9.8,(标配)三年不限公里,2480,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,
70560,奔驰GLS,奔驰GLS 2024款 GLS 450 4MATIC 豪华型,139.70万,暂无报价,奔驰(进口),大型SUV,汽油+48V轻混系统,国VI,2023.11,280,500,9挡手自一体,5门7座SUV,3.0T 380马力 L6,5210*2030*1838,6.1,246,10.2,(标配)三年不限公里,2501,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,
65978,奔驰G级,奔驰G级 2025款 G 500,186.80万,暂无报价,奔驰(进口),中大型SUV,汽油+48V轻混系统,国VI,2024.10,330,560,9挡手自一体,5门5座SUV,3.0T 449马力 L6,4875*1931*1978,5.4,200,11,(标配)三年不限公里,2485,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,
65977,奔驰G级,奔驰G级 2024款 G 350,142.48万,暂无报价,奔驰(进口),中大型SUV,汽油,国VI,2023.11,190,370,9挡手自一体,5门5座SUV,2.0T 258马力 L4,4877*1931*1975,8.1,190,12.62,(标配)三年不限公里,2375,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,
66721,奔驰G级,奔驰G级 2024款 G 500,189.90万,暂无报价,奔驰(进口),中大型SUV,汽油,国VI,2023.11,310,610,9挡手自一体,5门5座SUV,4.0T 421马力 V8,4877*1931*1975,5.9,210,13.04,(标配)三年不限公里,2524,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,
66524,奔驰G级,奔驰G级 2024款 G 500 典藏版,239.00万,暂无报价,奔驰(进口),中大型SUV,汽油,国VI,2024.01,310,610,9挡手自一体,5门5座SUV,4.0T 421马力 V8,4877*1931*1975,5.9,210,13.04,(标配)三年不限公里,,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,
67435,奔驰G级,奔驰G级 2024款 G 500 璀璨传奇特别版,254.00万,暂无报价,奔驰(进口),中大型SUV,汽油,国VI,2024.02,310,610,9挡手自一体,5门5座SUV,4.0T 421马力 V8,4877*1931*1975,5.9,210,13.04,(标配)三年不限公里,2524,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,
67805,奔驰V级,奔驰V级 2024款 V 300 领航版,49.68万,暂无报价,福建奔驰,中大型MPV,汽油+48V轻混系统,国VI,2024.08,170,370,9挡手自一体,5门7座MPV,2.0T 231马力 L4,5140*1928*1880,,185,8.66,(标配)三年或6万公里,2460,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,
69449,奔驰V级,奔驰V级 2024款 V 300 尊贵版,60.98万,暂无报价,福建奔驰,中大型MPV,汽油+48V轻混系统,国VI,2024.08,170,370,9挡手自一体,5门7座MPV,2.0T 231马力 L4,5140*1928*1920,,185,8.82,(标配)三年或6万公里,2560,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,
67807,奔驰V级,奔驰V级 2024款 V 300 L 长轴距尊贵版,63.98万,暂无报价,福建奔驰,中大型MPV,汽油+48V轻混系统,国VI,2024.08,170,370,9挡手自一体,5门7座MPV,2.0T 231马力 L4,5370*1928*1920,,185,8.88,(标配)三年或6万公里,2600,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,
67806,奔驰V级,奔驰V级 2024款 V 300 L 长轴距豪华版,66.98万,暂无报价,福建奔驰,中大型MPV,汽油+48V轻混系统,国VI,2024.08,170,370,9挡手自一体,5门7座MPV,2.0T 231马力 L4,5370*1928*1920,,185,8.88,(标配)三年或6万公里,2600,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,
68065,奔驰G级AMG,奔驰G级AMG 2025款 AMG G 63,259.55万,暂无报价,梅赛德斯-AMG,中大型SUV,汽油+48V轻混系统,国VI,2024.10,430,850,9挡手自一体,5门5座SUV,4.0T 585马力 V8,4871*1984*1984,4.4,220,14.39,(标配)三年不限公里,2637,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,
67436,奔驰G级AMG,奔驰G级AMG 2024款 AMG G 63 甲辰臻藏版,292.00万,暂无报价,梅赛德斯-AMG,中大型SUV,汽油,国VI,2024.04,430,850,9挡手自一体,5门5座SUV,4.0T 585马力 V8,4870*1984*1979,4.5,220,15.23,(标配)三年不限公里,2609,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,
63735,奔驰G级AMG,奔驰G级AMG 2023款 AMG G 63,255.40万,暂无报价,梅赛德斯-AMG,中大型SUV,汽油,国VI,2023.07,430,850,9挡手自一体,5门5座SUV,4.0T 585马力 V8,4870*1984*1979,4.5,220,15.23,(标配)三年不限公里,2609,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,
72405,奔驰GLA,奔驰GLA 2025款 GLA 200,29.99万,暂无报价,北京奔驰,紧凑型SUV,汽油,国VI,2024.07,120,270,7挡湿式双离合,5门5座SUV,1.3T 163马力 L4,4427*1834*1610,9.4,207,6.61,(标配)三年不限公里,1538,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,
72406,奔驰GLA,奔驰GLA 2025款 GLA 220,32.09万,暂无报价,北京奔驰,紧凑型SUV,汽油+48V轻混系统,国VI,2024.07,140,300,8挡湿式双离合,5门5座SUV,2.0T 190马力 L4,4427*1834*1610,8.2,217,6.7,(标配)三年不限公里,1638,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,
69235,奔驰GLA,奔驰GLA 2025款 GLA 220 4MATIC,34.69万,暂无报价,北京奔驰,紧凑型SUV,汽油+48V轻混系统,国VI,2024.07,140,300,8挡湿式双离合,5门5座SUV,2.0T 190马力 L4,4446*1849*1625,8.1,212,7.27,(标配)三年不限公里,1703,2190,,,,,,,,,,,,,,,,,,,,,,,,,,,
72407,奔驰GLA,奔驰GLA 2025款 改款 GLA 200,29.99万,暂无报价,北京奔驰,紧凑型SUV,汽油,国VI,2025.04,120,270,7挡湿式双离合,5门5座SUV,1.3T 163马力 L4,4427*1834*1620,9.4,207,6.61,(标配)三年不限公里,1538,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,
69237,奔驰GLA,奔驰GLA 2025款 改款 GLA 220,32.09万,暂无报价,北京奔驰,紧凑型SUV,汽油+48V轻混系统,国VI,2025.04,140,300,8挡湿式双离合,5门5座SUV,2.0T 190马力 L4,4427*1834*1610,8.2,217,6.7,(标配)三年不限公里,1638,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,
69236,奔驰GLA,奔驰GLA 2025款 改款 GLA 220 4MATIC,34.69万,暂无报价,北京奔驰,紧凑型SUV,汽油+48V轻混系统,国VI,2025.04,140,300,8挡湿式双离合,5门5座SUV,2.0T 190马力 L4,4446*1849*1625,8.1,212,7.27,(标配)三年不限公里,1703,2190,,,,,,,,,,,,,,,,,,,,,,,,,,,
67809,威霆,威霆 2024款 2.0T 精英版 7座,33.68万,暂无报价,福建奔驰,中大型MPV,汽油+48V轻混系统,国VI,2024.08,170,370,9挡手自一体,4门7座MPV,2.0T 231马力 L4,5370*1928*1880,,185,8.42,(标配)三年或6万公里,2320,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,
67810,威霆,威霆 2024款 2.0T 精英版 8座,33.68万,暂无报价,福建奔驰,中大型MPV,汽油+48V轻混系统,国VI,2024.08,170,370,9挡手自一体,4门8座MPV,2.0T 231马力 L4,5370*1928*1880,,185,8.42,(标配)三年或6万公里,2320,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,
67808,威霆,威霆 2024款 2.0T 精英版 9座,34.58万,暂无报价,福建奔驰,中大型MPV,汽油+48V轻混系统,国VI,2024.08,170,370,9挡手自一体,4门9座MPV,2.0T 231马力 L4,5370*1928*1880,,185,8.42,(标配)三年或6万公里,2320,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,
67813,威霆,威霆 2024款 2.0T 商务版 7座,38.68万,暂无报价,福建奔驰,中大型MPV,汽油+48V轻混系统,国VI,2024.08,170,370,9挡手自一体,5门7座MPV,2.0T 231马力 L4,5370*1928*1880,,185,8.48,(标配)三年或6万公里,2370,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,
67811,威霆,威霆 2024款 2.0T 商务版 8座,38.68万,暂无报价,福建奔驰,中大型MPV,汽油+48V轻混系统,国VI,2024.08,170,370,9挡手自一体,5门8座MPV,2.0T 231马力 L4,5370*1928*1880,,185,8.48,(标配)三年或6万公里,2370,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,
67812,威霆,威霆 2024款 2.0T 商务版 9座,38.68万,暂无报价,福建奔驰,中大型MPV,汽油+48V轻混系统,国VI,2024.08,170,370,9挡手自一体,5门9座MPV,2.0T 231马力 L4,5370*1928*1880,,185,8.48,(标配)三年或6万公里,2370,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,
70926,迈巴赫GLS,迈巴赫GLS 2025款 GLS 480 4MATIC,183.30万,暂无报价,梅赛德斯-迈巴赫,大型SUV,汽油+48V轻混系统,国VI,2024.11,280,500,9挡手自一体,5门5座SUV,3.0T 381马力 L6,5208*2030*1838,6.6,240,10.3,(标配)三年不限公里,2640,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,
66811,迈巴赫GLS,迈巴赫GLS 2025款 GLS 600 4MATIC 礼乐版,248.80万,暂无报价,梅赛德斯-迈巴赫,大型SUV,汽油+48V轻混系统,国VI,2024.11,410,770,9挡手自一体,5门4座SUV,4.0T 558马力 V8,5208*2030*1838,4.9,250,12.8,(标配)三年不限公里,2817,3360,,,,,,,,,,,,,,,,,,,,,,,,,,,
70927,迈巴赫GLS,迈巴赫GLS 2025款 GLS 600 4MATIC 极夜版,278.80万,暂无报价,梅赛德斯-迈巴赫,大型SUV,汽油+48V轻混系统,国VI,2024.11,410,770,9挡手自一体,5门4座SUV,4.0T 558马力 V8,5208*2030*1838,4.9,250,12.8,(标配)三年不限公里,2817,3360,,,,,,,,,,,,,,,,,,,,,,,,,,,
62314,迈巴赫GLS,迈巴赫GLS 2024款 GLS 480 4MATIC,183.30万,暂无报价,梅赛德斯-迈巴赫,大型SUV,汽油+48V轻混系统,国VI,2024.02,280,500,9挡手自一体,5门5座SUV,3.0T 381马力 L6,5208*2030*1838,6.6,240,10.3,(标配)三年不限公里,2640,3240,,,,,,,,,,,,,,,,,,,,,,,,,,,
63209,迈巴赫GLS,迈巴赫GLS 2024款 GLS 600 4MATIC 礼乐版,248.80万,暂无报价,梅赛德斯-迈巴赫,大型SUV,汽油+48V轻混系统,国VI,2024.02,410,770,9挡手自一体,5门4座SUV,4.0T 558马力 V8,5208*2030*1838,4.9,250,12.8,(标配)三年不限公里,2817,3360,,,,,,,,,,,,,,,,,,,,,,,,,,,
70925,迈巴赫GLS,迈巴赫GLS 2024款 GLS 600 4MATIC 极夜版,278.80万,暂无报价,梅赛德斯-迈巴赫,大型SUV,汽油+48V轻混系统,国VI,2024.04,410,770,9挡手自一体,5门4座SUV,4.0T 558马力 V8,5208*2030*1838,4.9,250,12.8,(标配)三年不限公里,2817,3360,,,,,,,,,,,,,,,,,,,,,,,,,,,
69085,奔驰CLA(进口),奔驰CLA(进口) 2025款 CLA 200,30.92万,暂无报价,奔驰(进口),紧凑型车,汽油,国VI,2025.03,120,270,7挡湿式双离合,4门5座三厢车,1.3T 163马力 L4,4692*1830*1431,9,223,5.90,(标配)三年不限公里,1467,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,
68971,奔驰CLA(进口),奔驰CLA(进口) 2025款 CLA 220,34.74万,暂无报价,奔驰(进口),紧凑型车,汽油+48V轻混系统,国VI,2025.03,140,300,8挡湿式双离合,4门5座三厢车,2.0T 190马力 L4,4692*1830*1431,7.8,241,6.07,(标配)三年不限公里,1556,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
72341,奔驰CLA(进口),奔驰CLA(进口) 2025款 CLA 260 4MATIC,39.14万,暂无报价,奔驰(进口),紧凑型车,汽油+48V轻混系统,国VI,2025.03,165,350,8挡湿式双离合,4门5座三厢车,2.0T 224马力 L4,4692*1830*1431,6.6,250,6.45,(标配)三年不限公里,1577,2085,,,,,,,,,,,,,,,,,,,,,,,,,,,
69086,奔驰CLA(进口),奔驰CLA(进口) 2024款 改款 CLA 200 猎跑车,30.92万,暂无报价,奔驰(进口),紧凑型车,汽油,国VI,2024.07,120,270,7挡湿式双离合,5门5座旅行车,1.3T 163马力 L4,4692*1830*1435,9.1,221,6.04,(标配)三年不限公里,1492,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
72342,奔驰CLA(进口),奔驰CLA(进口) 2024款 改款 CLA 200,30.92万,暂无报价,奔驰(进口),紧凑型车,汽油,国VI,2024.07,120,270,7挡湿式双离合,4门5座三厢车,1.3T 163马力 L4,4692*1830*1431,9,223,5.90,(标配)三年不限公里,1467,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,
72343,奔驰CLA(进口),奔驰CLA(进口) 2024款 改款 CLA 260 4MATIC 猎跑车,39.40万,暂无报价,奔驰(进口),紧凑型车,汽油+48V轻混系统,国VI,2024.07,165,350,8挡湿式双离合,5门5座旅行车,2.0T 224马力 L4,4692*1830*1435,6.7,250,6.60,(标配)三年不限公里,1607,2160,,,,,,,,,,,,,,,,,,,,,,,,,,,
69088,奔驰CLA(进口),奔驰CLA(进口) 2024款 改款 CLA 260 4MATIC,39.10万,暂无报价,奔驰(进口),紧凑型车,汽油+48V轻混系统,国VI,2024.07,165,350,8挡湿式双离合,4门5座三厢车,2.0T 224马力 L4,4692*1830*1431,6.6,250,6.45,(标配)三年不限公里,1577,2085,,,,,,,,,,,,,,,,,,,,,,,,,,,
69084,奔驰CLA(进口),奔驰CLA(进口) 2024款 改款 CLA 220,34.74万,暂无报价,奔驰(进口),紧凑型车,汽油+48V轻混系统,国VI,2024.07,140,300,8挡湿式双离合,4门5座三厢车,2.0T 190马力 L4,4692*1830*1431,7.8,241,6.07,(标配)三年不限公里,1556,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
71445,奔驰CLE,奔驰CLE 2025款 CLE 260 轿跑车,45.76万,暂无报价,奔驰(进口),跑车,汽油+48V轻混系统,国VI,2025.01,150,320,9挡手自一体,2门4座硬顶跑车,2.0T 204马力 L4,4850*1861*1416,7.5,240,6.1,(标配)三年不限公里,1800,2265,,,,,,,,,,,,,,,,,,,,,,,,,,,
71443,奔驰CLE,奔驰CLE 2025款 CLE 260 敞篷轿跑车,51.98万,暂无报价,奔驰(进口),跑车,汽油+48V轻混系统,国VI,2025.01,150,320,9挡手自一体,2门4座软顶敞篷车,2.0T 204马力 L4,4850*1861*1425,7.9,236,6.6,(标配)三年不限公里,1900,2365,,,,,,,,,,,,,,,,,,,,,,,,,,,
65901,奔驰CLE,奔驰CLE 2025款 CLE 300 4MATIC 动感型轿跑车,51.66万,暂无报价,奔驰(进口),跑车,汽油+48V轻混系统,国VI,2025.01,190,400,9挡手自一体,2门4座硬顶跑车,2.0T 258马力 L4,4850*1861*1425,6.3,250,6.6,(标配)三年不限公里,1870,2330,,,,,,,,,,,,,,,,,,,,,,,,,,,
71442,奔驰CLE,奔驰CLE 2025款 CLE 300 4MATIC 豪华型轿跑车,55.23万,暂无报价,奔驰(进口),跑车,汽油+48V轻混系统,国VI,2025.01,190,400,9挡手自一体,2门4座硬顶跑车,2.0T 258马力 L4,4850*1861*1425,6.3,250,6.6,(标配)三年不限公里,1870,2330,,,,,,,,,,,,,,,,,,,,,,,,,,,
67283,奔驰CLE,奔驰CLE 2025款 CLE 300 4MATIC 敞篷轿跑车,59.63万,暂无报价,奔驰(进口),跑车,汽油+48V轻混系统,国VI,2025.01,190,400,9挡手自一体,2门4座软顶敞篷车,2.0T 258马力 L4,4850*1861*1425,6.6,245,7.2,(标配)三年不限公里,1970,2430,,,,,,,,,,,,,,,,,,,,,,,,,,,
67439,奔驰CLE,奔驰CLE 2024款 CLE 260 轿跑车,45.76万,暂无报价,奔驰(进口),跑车,汽油+48V轻混系统,国VI,2024.03,150,320,9挡手自一体,2门4座硬顶跑车,2.0T 204马力 L4,4850*1861*1416,7.5,240,6.1,(标配)三年不限公里,1800,2265,,,,,,,,,,,,,,,,,,,,,,,,,,,
71444,奔驰CLE,奔驰CLE 2024款 CLE 260敞篷轿跑车,51.98万,暂无报价,奔驰(进口),跑车,汽油+48V轻混系统,国VI,2024.07,150,320,9挡手自一体,2门4座软顶敞篷车,2.0T 204马力 L4,4850*1861*1425,7.9,236,6.6,(标配)三年不限公里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71441,奔驰CLE,奔驰CLE 2024款 CLE 300 4MATIC 动感型轿跑车,51.66万,暂无报价,奔驰(进口),跑车,汽油+48V轻混系统,国VI,2024.03,190,400,9挡手自一体,2门4座硬顶跑车,2.0T 258马力 L4,4850*1861*1425,6.3,250,6.6,(标配)三年不限公里,1870,2330,,,,,,,,,,,,,,,,,,,,,,,,,,,
69011,奔驰CLE,奔驰CLE 2024款 CLE 300 4MATIC 豪华型轿跑车,55.23万,暂无报价,奔驰(进口),跑车,汽油+48V轻混系统,国VI,2024.03,190,400,9挡手自一体,2门4座硬顶跑车,2.0T 258马力 L4,4850*1861*1425,6.3,250,6.6,(标配)三年不限公里,1870,2330,,,,,,,,,,,,,,,,,,,,,,,,,,,
69012,奔驰CLE,奔驰CLE 2024款 CLE 300 4MATIC敞篷轿跑车,59.63万,暂无报价,奔驰(进口),跑车,汽油+48V轻混系统,国VI,2024.07,190,400,9挡手自一体,2门4座软顶敞篷车,2.0T 258马力 L4,4850*1861*1425,6.6,245,7.2,(标配)三年不限公里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60867,AMG GT,AMG GT 2024款 AMG GT 53 4MATIC+ 四门跑车,134.48万,暂无报价,梅赛德斯-AMG,跑车,汽油+48V轻混系统,国VI,2024.04,320,520,9挡手自一体,5门4座掀背车,3.0T 435马力 L6,5054*1953*1460,4.5,285,9.54,(标配)三年不限公里,2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67636,AMG GT,AMG GT 2023款 AMG GT 50 四门跑车,99.28万,暂无报价,梅赛德斯-AMG,跑车,汽油+48V轻混系统,国VI,2022.12,270,500,9挡手自一体,5门4座掀背车,3.0T 367马力 L6,5054*1953*1455,5,270,8.99,(标配)三年不限公里,2024,2495,,,,,,,,,,,,,,,,,,,,,,,,,,,
60868,AMG GT,AMG GT 2023款 AMG GT 50 4MATIC+ 四门跑车,114.18万,暂无报价,梅赛德斯-AMG,跑车,汽油+48V轻混系统,国VI,2022.12,270,500,9挡手自一体,5门4座掀背车,3.0T 367马力 L6,5054*1953*1460,4.9,270,9.45,(标配)三年不限公里,2075,2550,,,,,,,,,,,,,,,,,,,,,,,,,,,
63122,奔驰E级(进口),奔驰E级(进口) 2025款 E 260 运动版,45.92万,暂无报价,奔驰(进口),中大型车,汽油+48V轻混系统,国VI,2024.12,150,320,9挡手自一体,4门5座三厢车,2.0T 204马力 L4,4953*1880*1479,7.6,234,6.1,(标配)三年不限公里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70201,奔驰E级(进口),奔驰E级(进口) 2025款 E 300 时尚型运动版,51.32万,暂无报价,奔驰(进口),中大型车,汽油+48V轻混系统,国VI,2024.12,190,400,9挡手自一体,4门5座三厢车,2.0T 258马力 L4,4953*1880*1479,6.5,245,6.4,(标配)三年不限公里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63123,奔驰E级(进口),奔驰E级(进口) 2025款 E 300 豪华型运动版,56.42万,暂无报价,奔驰(进口),中大型车,汽油+48V轻混系统,国VI,2024.12,190,400,9挡手自一体,4门5座三厢车,2.0T 258马力 L4,4953*1880*1479,6.5,245,6.4,(标配)三年不限公里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70202,奔驰E级(进口),奔驰E级(进口) 2023款 改款 E 260 轿跑车,53.10万,暂无报价,奔驰(进口),中大型车,汽油,国VI,2023.05,145,320,9挡手自一体,2门4座硬顶跑车,2.0T 197马力 L4,4846*1860*1434,7.9,237,7.9,(标配)三年不限公里,1770,2310,,,,,,,,,,,,,,,,,,,,,,,,,,,
59860,奔驰E级(进口),奔驰E级(进口) 2023款 E 260 4MATIC 轿跑车,55.70万,暂无报价,奔驰(进口),中大型车,汽油,国VI,2022.09,145,320,9挡手自一体,2门4座硬顶跑车,2.0T 197马力 L4,4846*1860*1448,8,231,8.25,(标配)三年不限公里,1815,2310,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,
70203,奔驰E级(进口),奔驰E级(进口) 2023款 改款 E 260 敞篷轿跑车,64.40万,暂无报价,奔驰(进口),中大型车,汽油,国VI,2023.05,145,320,9挡手自一体,2门4座软顶敞篷车,2.0T 197马力 L4,4846*1860*1432,7.9,234,8.15,(标配)三年不限公里,1830,2265,,,,,,,,,,,,,,,,,,,,,,,,,,,
63124,奔驰E级(进口),奔驰E级(进口) 2023款 改款 E 260 4MATIC 敞篷轿跑车,66.40万,暂无报价,奔驰(进口),中大型车,汽油,国VI,2023.05,145,320,9挡手自一体,2门4座软顶敞篷车,2.0T 197马力 L4,4846*1860*1446,8.2,230,8.6,(标配)三年不限公里,1875,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,
63125,奔驰E级(进口),奔驰E级(进口) 2023款 改款 E 300 轿跑车,60.56万,暂无报价,奔驰(进口),中大型车,汽油,国VI,2023.05,190,370,9挡手自一体,2门4座硬顶跑车,2.0T 258马力 L4,4846*1860*1434,6.6,250,7.9,(标配)三年不限公里,1770,2240,,,,,,,,,,,,,,,,,,,,,,,,,,,
