CAR_ID,品牌系列,主/副驾驶座安全气囊,前/后排侧气囊,前/后排头部气囊(气帘),膝部气囊,前排中间气囊,被动行人保护,后排正向安全气囊,缺气保用轮胎,后排中央安全气囊,副驾驶座垫式气囊
61041,奔驰EQS SUV,主(标配) / 副(标配),前(标配) / 后(选配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
1016347,乌尼莫克U4023,主(标配) / 副-,,,,,,,,,
69663,奔驰EQE SUV AMG,主(标配) / 副(标配),前(标配) / 后(选配),前(标配) / 后(标配),(标配)主驾膝部气囊,(标配),(标配),,,,
62689,奔驰EQE AMG,主(标配) / 副(标配),前(标配) / 后(选配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
61343,奔驰EQS AMG,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),(标配)主驾膝部气囊,,(标配),,,,
60653,奔驰GLE轿跑新能源,主(标配) / 副(标配),前(标配) / 后(选配),前(标配) / 后(标配),,,,,(标配),,
66162,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
71245,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
71240,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
65488,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
66537,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
66502,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
64199,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
66526,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
65489,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
71244,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
71246,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
71242,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
66538,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
71243,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
71241,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
71247,宝马5系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
64898,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
64901,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
68593,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
68590,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
64902,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
68591,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
64899,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
64903,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
68592,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
64897,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
64900,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
64896,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
64895,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
68594,宝马3系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
69229,宝马X5,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
64451,宝马X5,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
64453,宝马X5,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
64452,宝马X5,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
64454,宝马X5,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
64449,宝马X5,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
64450,宝马X5,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
65053,宝马X3,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,(标配),,,,,
71573,宝马X3,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,(标配),,,,,
65054,宝马X3,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,(标配),,,,,
69371,宝马X3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
65385,宝马X3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
69387,宝马X3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
70467,宝马X1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
62691,宝马X1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
70466,宝马X1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
63253,宝马X1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
66609,宝马X1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
60974,宝马X1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
60975,宝马X1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
60973,宝马X1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
66548,宝马X1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
66572,宝马X1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
60890,宝马7系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
56718,宝马7系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
60891,宝马7系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
60888,宝马7系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
60756,宝马7系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
60889,宝马7系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
68372,宝马i3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
68371,宝马i3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
68373,宝马i3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
68089,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62545,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62537,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62543,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62541,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62542,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62538,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62539,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62540,宝马4系,主(标配) / 副(标配),前(标配) / 后-,,,,,,(标配),,
68088,宝马4系,主(标配) / 副(标配),前(标配) / 后-,,,,,,(标配),,
68087,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
68086,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
69184,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62544,宝马4系,主(标配) / 副(标配),前(标配) / 后-,,,,,,(标配),,
69183,宝马4系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
59249,宝马X7,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
59247,宝马X7,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
59248,宝马X7,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
59246,宝马X7,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
68903,宝马X7,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
68904,宝马X7,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
66608,宝马iX3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
66549,宝马iX3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
65936,宝马X2(进口),主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,(标配),,,,
65937,宝马X2(进口),主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,(标配),,,,
65130,宝马X6,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
63347,宝马X6,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
63348,宝马X6,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
71261,宝马2系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
69411,宝马2系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
53749,宝马X4,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
53748,宝马X4,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
56579,宝马X4,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
66418,宝马5系(进口),主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
68580,宝马5系(进口),主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
68581,宝马5系(进口),主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
71929,宝马i5,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
65490,宝马i5,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
69425,宝马i5,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
66249,宝马i5,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
69426,宝马i5,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
66503,宝马i5,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
64091,宝马i5,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
66521,宝马i5,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
66262,宝马i5,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
71928,宝马i5,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
58854,宝马6系GT,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
58851,宝马6系GT,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
69295,宝马6系GT,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
58852,宝马6系GT,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,(标配),,
67851,宝马M4,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
67850,宝马M4,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
62945,宝马M4,主(标配) / 副(标配),前(标配) / 后-,,,,(标配),,,,
67852,宝马M4,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
62946,宝马M4,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
62944,宝马M4,主(标配) / 副(标配),前(标配) / 后-,,,,(标配),,,,
58578,宝马M3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
69061,宝马M3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
57218,宝马M3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
69060,宝马M3,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
62550,宝马iX1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64433,宝马iX1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64434,宝马iX1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
64455,宝马iX1,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
65582,宝马2系(进口),主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
61604,宝马2系(进口),主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
59546,宝马2系(进口),主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
69025,宝马2系(进口),主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
57568,宝马8系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
57567,宝马8系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
57566,宝马8系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
57569,宝马8系,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
63899,宝马iX,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63896,宝马iX,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
60755,宝马M2,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
68928,宝马M2,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63476,宝马X5 M,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
61599,宝马Z4,主(标配) / 副(标配),前(标配) / 后-,,,,,,,,
61598,宝马Z4,主(标配) / 副(标配),前(标配) / 后-,,,,,,,,
71352,宝马M240i,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
69026,宝马M240i,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
62587,宝马M760Le,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
62417,宝马i7,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
62416,宝马i7,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
56703,宝马i7,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
62415,宝马i7,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
60892,宝马i7,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
62414,宝马i7,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
69412,宝马M235L,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),(标配),,,,
57156,宝马XM,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
62420,宝马XM,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
62467,宝马XM,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
68817,宝马i4,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
61699,宝马i4,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
68076,宝马i4,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
70764,宝马i4,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
51645,宝马X3 M,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
68905,宝马X7 M60i,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,(标配),,
57279,宝马X3 M40i,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
67757,宝马X1 M35Li,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,(标配),,,,
63477,宝马X6 M,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
68878,宝马M5新能源,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,,,,,
61600,宝马Z4 M40i,主(标配) / 副(标配),前(标配) / 后-,,,,,,,,
65091,宝马X2 M35i,主(标配) / 副(标配),前(标配) / 后(标配),前(标配) / 后(标配),,,(标配),,,,
51640,宝马X4 M40i,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,(标配),,
51644,宝马X4 M,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
63217,宝马i5 M60,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,(标配),,,,,
63897,宝马iX M60,主(标配) / 副(标配),前(标配) / 后-,前(标配) / 后(标配),,,,,,,
