CAR_ID,品牌系列,巡航系统,辅助驾驶等级,卫星导航系统,导航路况信息显示,地图品牌,AR实景导航,并线辅助,车道保持辅助系统,车道居中保持,道路交通标识识别,自动泊车入位,自动变道辅助,匝道自动驶出(入),自动驾驶辅助路段,遥控泊车,方向盘离手检测,倒车车侧预警系统,记忆泊车,高精地图,循迹倒车,信号灯识别,起步提醒,辅助驾驶系统,代客泊车,夜视系统,远程召唤
66517,奔驰C级AMG,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),,(标配),,,,,,,,,,,,,,,
70273,奔驰GLE新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,
71115,奔驰A级AMG,"(标配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),(标配)高德,(标配),(选配),(标配),(选配),(选配),(标配),(选配),,,,,,,,,,,,,,
71170,奔驰CLE AMG,(标配)全速自适应巡航,(选配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(选配),(选配),(标配),(选配),,,,,,,,,,,,,,
65910,奔驰GLB AMG,(标配)自适应巡航,"(标配)L1,(选配)L2",(标配),(标配),(标配)高德,,(标配),(选配),,,(标配),,,,,,,,,,,,,,,
71116,奔驰A级AMG(进口),(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,,
68606,奔驰A级AMG(进口),(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,,
66533,奔驰A级AMG(进口),(标配)全速自适应巡航,(选配)L2,(标配),(标配),(标配)高德,(选配),(选配),(选配),(选配),(选配),(标配),,,,,,,,,,,,,,,
68559,奔驰E级新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(选配),(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(选配),,,(选配),,,,,,,,
65775,奔驰E级新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(选配),(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,(选配),,,(选配),,,,,,,,
70754,奔驰EQE,"(标配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(选配),(选配),(标配),(选配),,,,,(标配),,,,,,,,,
70753,奔驰EQE,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,,,,,,,
69750,奔驰EQE,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,,,,,,,
69333,奔驰EQB,(标配)全速自适应巡航,(选配)L2,(标配),(标配),(标配)高德,(选配),(选配),(标配),(标配),,(标配),,,,,,,,,,,,,,,
69332,奔驰EQB,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),,(标配),,,,,,,,,,,,,,,
71114,奔驰CLA AMG,(标配)全速自适应巡航,(选配)L2,(标配),(标配),(标配)高德,,(选配),(选配),(选配),,(标配),,,,,,,,,,,,,,,
68688,奔驰CLA AMG,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),,(标配),,,,,,,,,,,,,,,
69334,奔驰EQA,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),(标配)高德,,(选配),(标配),(选配),,(标配),(选配),,,,,,,,,,,,,,
63847,奔驰GLC AMG,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(选配),(标配),(标配),,,,,,,,,,,,,,,
62313,奔驰GLS AMG,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,
70838,奔驰GLE轿跑,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,
70837,奔驰GLE轿跑,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,
70836,奔驰GLE轿跑,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,
70835,奔驰GLE轿跑,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,
59841,奔驰B级,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,(标配),,,,,,,,,,,,,,,
59842,奔驰B级,(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,(标配),,,,,,,,,,,,,,,
59847,奔驰A级(进口),(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,,,,,,,,,,,,,,,,
59846,奔驰A级(进口),(标配)定速巡航,,(标配),(标配),(标配)高德,,,,,,(标配),,,,,,,,,,,,,,,
60934,奔驰E级AMG,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),(标配)高德,(选配),(标配),(标配),(标配),(选配),(标配),,,,,,,,,,,,,,,
69745,奔驰C级新能源,"(标配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),(标配)高德,(选配),(选配),(标配),(选配),(选配),(标配),(选配),,,,,,,,,,,,,,
71974,奔驰C级新能源,"(标配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),(标配)高德,(选配),(选配),(标配),(选配),(选配),(标配),(选配),,,,,,,,,,,,,,
64290,奔驰SL级AMG,(标配)定速巡航,(标配)L2,,,,,(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,,
61685,奔驰EQS,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,,,,,,,
61683,奔驰EQS,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,,,,,,,
61684,奔驰EQS,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,(标配),,(标配),,,,,,,,,
67883,奔驰G级新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,,
68027,奔驰GLC轿跑 AMG,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(选配),,(标配),,,,,,,,,,,,,,,
68264,奔驰GLC新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(选配),(选配),(标配),(选配),,,,,,,,,,,,,,
71117,奔驰S级AMG新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),,,,(标配),,(标配),,,,,,,,,
67865,奔驰S级AMG新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),,,,(标配),,(标配),,,,,,,,,
65986,奔驰S级新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,,,,,,,,,,,,
71822,奔驰S级新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,,
72446,奔驰GLA AMG,"(标配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),(标配)高德,,(选配),(标配),(选配),(选配),(标配),,,,,,,,,,,,,,,
65909,奔驰GLA AMG,"(标配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),(标配)高德,,(选配),(标配),(选配),(选配),(标配),,,,,,,,,,,,,,,
68011,迈巴赫EQS SUV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,(标配),,(标配),(标配),,,,,,,,
68012,迈巴赫EQS SUV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,(标配),,(标配),(标配),,,,,,,,
67866,奔驰C级AMG新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,,(标配),(标配),,,(标配),,,,,,,,,,,,,,,
71311,AMG GT新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,,
61518,迈巴赫S级新能源,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),,,,(标配),,,,,,,,,,,
70924,奔驰GLE轿跑 AMG,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),,,,,,,,,,,,,,,
1016346,乌尼莫克U5023,,,,,,,,,,,,,,,,,,,,,,,,,,
61039,奔驰EQS SUV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,,
61040,奔驰EQS SUV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,(标配),,,,,,,
61041,奔驰EQS SUV,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,(选配),,(标配),,(标配),,,,,,,
1016347,乌尼莫克U4023,,,,,,,,,,,,,,,,,,,,,,,,,,
69663,奔驰EQE SUV AMG,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,,,,,,,
62689,奔驰EQE AMG,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)高德,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,,,,,,,
61343,奔驰EQS AMG,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,(标配),,(标配),,,,,,,,,
60653,奔驰GLE轿跑新能源,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),(标配)高德,,(标配),(标配),(标配),(选配),(标配),(选配),,,,,,,,,,,,,,
66162,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
71245,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
71240,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
65488,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
66537,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
66502,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
64199,宝马5系,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,(标配),(标配),,,(标配),(标配),,,,,
66526,宝马5系,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,(标配),(标配),,,(标配),(标配),,,,,
65489,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
71244,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
71246,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
71242,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
66538,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
71243,宝马5系,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,(选配),(标配),(标配),(标配),(标配),(标配),(选配),,,,(选配),(标配),,,(标配),,,,,,
71241,宝马5系,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,(标配),(标配),,,(标配),,,,,,
71247,宝马5系,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,(标配),(标配),(标配),(标配),(标配),(标配),(标配),,,,(标配),(标配),,,(标配),,,,,,
64898,宝马3系,(标配)全速自适应巡航,(选配)L2,(标配),(标配),,,(标配),(选配),(选配),(标配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
64901,宝马3系,(标配)全速自适应巡航,(选配)L2,(标配),(标配),,,(标配),(选配),(选配),(标配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
68593,宝马3系,(标配)全速自适应巡航,(选配)L2,(标配),(标配),,,(标配),(选配),(选配),(标配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
68590,宝马3系,(标配)全速自适应巡航,(选配)L2,(标配),(标配),,,(标配),(选配),(选配),(标配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
64902,宝马3系,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,(标配),,,,,,
68591,宝马3系,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(选配),(选配),(选配),(选配),(选配),(选配),,,,,(选配),,,(选配),,,,,,
64899,宝马3系,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(选配),(选配),(选配),(选配),(选配),(选配),,,,,(选配),,,(选配),,,,,,
64903,宝马3系,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(选配),(选配),(选配),(选配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
68592,宝马3系,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(选配),(选配),(选配),(选配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
64897,宝马3系,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(选配),(选配),(选配),(选配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
64900,宝马3系,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(选配),(选配),(选配),(选配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
64896,宝马3系,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(选配),(选配),(选配),(选配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
64895,宝马3系,"(标配)定速巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(选配),(选配),(选配),(选配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
68594,宝马3系,(标配)全速自适应巡航,(选配)L2,(标配),(标配),,,(选配),(选配),(选配),(选配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
69229,宝马X5,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,(标配),(标配),,,,,
64451,宝马X5,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),(选配),,,,,(标配),,,(标配),(选配),,,,,
64453,宝马X5,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),(选配),,,,,(标配),,,(标配),(选配),,,,,
64452,宝马X5,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),(选配),,,,,(标配),,,(标配),(选配),,,,,
64454,宝马X5,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),(选配),,,,,(标配),,,(标配),(选配),,,,,
64449,宝马X5,"(标配)自适应巡航,(选配)全速自适应巡航",(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),(选配),,,,,(标配),,,(标配),(选配),,,,,
64450,宝马X5,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,(标配),(标配),,,,,
65053,宝马X3,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)腾讯,,(标配),(标配),(标配),(标配),(标配),(选配),(选配),(选配)高速路段,,(标配),(标配),(标配),,(标配),,(标配),,,,
71573,宝马X3,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)腾讯,,(标配),(标配),(标配),(标配),(标配),(选配),(选配),(选配)高速路段,,(标配),(标配),(标配),,(标配),,(标配),,,,
65054,宝马X3,(标配)全速自适应巡航,(标配)L2,(标配),(标配),(标配)腾讯,,(标配),(标配),(标配),(标配),(标配),(标配),(标配),(标配)高速路段,,(标配),(标配),(标配),,(标配),,(标配),,,,
69371,宝马X3,"(标配)定速巡航,(选配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(选配),(选配),(选配),(选配),(选配),(选配),,,,,(选配),,,(选配),,,,,,
65385,宝马X3,"(标配)定速巡航,(选配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(选配),(选配),(选配),(选配),(标配),(选配),,,,,(选配),,,(标配),,,,,,
69387,宝马X3,(标配)全速自适应巡航,(标配)L2,(标配),(标配),,,(标配),(标配),(标配),(标配),(标配),(标配),,,,,(标配),,,(标配),,,,,,
70467,宝马X1,"(标配)定速巡航,(选配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(标配),(选配),(标配),(标配),(选配),,,,,(标配),,,(标配),,,,,,
62691,宝马X1,"(标配)定速巡航,(选配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(标配),(选配),(标配),(标配),(选配),,,,,(标配),,,(标配),,,,,,
70466,宝马X1,"(标配)定速巡航,(选配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(标配),(选配),(标配),(标配),(选配),,,,,(标配),,,(标配),,,,,,
63253,宝马X1,"(标配)定速巡航,(选配)自适应巡航,(选配)全速自适应巡航",(选配)L2,(标配),(标配),,,(标配),(标配),(选配),(标配),(标配),(选配),,,,,(标配),,,(标配),,,,,,
