CAR_ID,品牌系列,前制动器类型,后制动器类型,驻车制动类型,前轮胎规格,后轮胎规格,备胎规格,备胎放置方式
67883,奔驰G级新能源,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/50 R20,(标配)275/50 R20,(标配)补胎工具,
68027,奔驰GLC轿跑 AMG,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/45 R20,(标配)295/40 R20,(标配)无,
68264,奔驰GLC新能源,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/55 R19,(标配)255/50 R19,,
71117,奔驰S级AMG新能源,"(标配)通风盘式,(选配)陶瓷通风盘式","(标配)通风盘式,(选配)陶瓷通风盘式",(标配)电子驻车,(标配)255/40 R21,(标配)285/35 R21,(标配)补胎工具,
67865,奔驰S级AMG新能源,"(标配)通风盘式,(选配)陶瓷通风盘式","(标配)通风盘式,(选配)陶瓷通风盘式",(标配)电子驻车,(标配)255/40 R21,(标配)285/35 R21,(标配)补胎工具,
65986,奔驰S级新能源,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/45 R19,(标配)255/45 R19,,
71822,奔驰S级新能源,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/45 R19,(标配)255/45 R19,,
72446,奔驰GLA AMG,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/50 R19,(标配)235/50 R19,(标配)无,
65909,奔驰GLA AMG,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)235/50 R19,(标配)235/50 R19,(标配)无,
68011,迈巴赫EQS SUV,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/45 R21,(标配)275/45 R21,,
68012,迈巴赫EQS SUV,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/45 R21,(标配)275/45 R21,,
67866,奔驰C级AMG新能源,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/35 R20,(标配)275/35 R20,(标配)补胎工具,
71311,AMG GT新能源,(标配)陶瓷通风盘式,(标配)陶瓷通风盘式,(标配)电子驻车,"(标配)295/35 R20,(选配)295/30 R21","(标配)305/35 R20,(选配)305/30 R21",,
61518,迈巴赫S级新能源,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/40 R20,(标配)285/35 R20,(标配)无,
70924,奔驰GLE轿跑 AMG,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)275/45 R21,(选配)285/40 R22","(标配)315/40 R21,(选配)325/35 R22",(标配)无,
1016346,乌尼莫克U5023,,,,(标配)445/65 R22.5,(标配)445/65 R22.5,,
61039,奔驰EQS SUV,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/45 R21,(标配)275/45 R21,(标配)无,
61040,奔驰EQS SUV,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/45 R21,(标配)275/45 R21,(标配)无,
61041,奔驰EQS SUV,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/45 R21,(标配)275/45 R21,(标配)无,
1016347,乌尼莫克U4023,,,,(标配)365/80 R20,(标配)365/80 R20,,
69663,奔驰EQE SUV AMG,"(标配)通风盘式,(选配)陶瓷通风盘式","(标配)通风盘式,(选配)陶瓷通风盘式",(标配)电子驻车,(标配)275/35 R22,(标配)275/35 R22,(标配)无,
62689,奔驰EQE AMG,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)265/40 R20,(标配)295/35 R20,,
61343,奔驰EQS AMG,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/35 R22,(标配)275/35 R22,(标配)无,
60653,奔驰GLE轿跑新能源,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/50 R20,(标配)275/50 R20,(标配)无,
66162,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R19,(标配)245/45 R19,(标配)无,
71245,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R19,(标配)245/45 R19,(标配)无,
71240,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",(标配)无,
65488,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)245/40 R20",(标配)无,
66537,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",(标配)无,
66502,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",(标配)无,
64199,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R20,(标配)275/35 R20,(标配)无,
66526,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R20,(标配)275/35 R20,(标配)无,
65489,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R19,(标配)245/45 R19,(标配)无,
71244,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R19,(标配)245/45 R19,(标配)无,
71246,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",(标配)无,
71242,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)245/40 R20",(标配)无,
66538,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",(标配)无,
71243,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",(标配)无,
71241,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R20,(标配)275/35 R20,(标配)无,
71247,宝马5系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R20,(标配)275/35 R20,(标配)无,
64898,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)225/45 R18,(标配)无,
64901,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)225/45 R18,(标配)无,
68593,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)255/40 R18,(标配)无,
68590,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)255/40 R18,(标配)无,
64902,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)255/40 R18,(标配)无,
68591,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)225/45 R18,(标配)无,
64899,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)225/45 R18,(标配)无,
64903,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)255/40 R18,(标配)无,
68592,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)255/40 R18,(标配)无,
64897,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)225/45 R18,(标配)无,
64900,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)225/45 R18,(标配)无,
64896,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)255/40 R18,(标配)无,
64895,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)255/40 R18,(标配)无,
68594,宝马3系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)255/40 R18,(标配)无,
69229,宝马X5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/35 R22,(标配)315/30 R22,(标配)无,
64451,宝马X5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/45 R20,(标配)305/40 R20,(标配)无,
64453,宝马X5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/40 R21,(标配)315/35 R21,(标配)无,
64452,宝马X5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/40 R21,(标配)315/35 R21,(标配)无,
64454,宝马X5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/40 R21,(标配)315/35 R21,(标配)无,
64449,宝马X5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/40 R21,(标配)315/35 R21,(标配)无,
64450,宝马X5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/40 R21,(标配)315/35 R21,(标配)无,
65053,宝马X3,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/50 R19,(选配)255/40 R21,(选配)255/45 R20","(标配)245/50 R19,(选配)285/35 R21,(选配)285/40 R20",,
71573,宝马X3,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)255/45 R20,(选配)255/40 R21","(标配)285/40 R20,(选配)285/35 R21",,
65054,宝马X3,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)255/45 R20,(选配)255/40 R21","(标配)285/40 R20,(选配)285/35 R21",,
69371,宝马X3,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/50 R19,(标配)245/50 R19,(标配)无,
65385,宝马X3,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R20,(标配)275/40 R20,(标配)无,
69387,宝马X3,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R20,(标配)275/40 R20,(标配)无,
70467,宝马X1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
62691,宝马X1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/45 R19,(标配)245/45 R19,(标配)无,
70466,宝马X1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/45 R19,(标配)245/45 R19,(标配)无,
63253,宝马X1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R20,(标配)245/40 R20,(标配)无,
66609,宝马X1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R20,(标配)245/40 R20,(标配)无,
60974,宝马X1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)225/55 R18,(标配)225/55 R18,(标配)无,
60975,宝马X1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/45 R19,(标配)245/45 R19,(标配)无,
60973,宝马X1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/45 R19,(标配)245/45 R19,(标配)无,
66548,宝马X1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R20,(标配)245/40 R20,(标配)无,
66572,宝马X1,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/40 R20,(标配)245/40 R20,(标配)无,
60890,宝马7系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/45 R20,(标配)285/40 R20,(标配)无,
56718,宝马7系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/45 R20,(标配)285/40 R20,(标配)无,
60891,宝马7系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/40 R21,(标配)285/35 R21,(标配)无,
60888,宝马7系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/40 R21,(标配)285/35 R21,(标配)无,
60756,宝马7系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/40 R21,(标配)285/35 R21,(标配)无,
60889,宝马7系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)255/40 R21,(标配)285/35 R21,(标配)无,
68372,宝马i3,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/50 R18,(标配)245/45 R18,(标配)无,
68371,宝马i3,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/50 R18,(标配)245/45 R18,(标配)无,
68373,宝马i3,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R19,(标配)245/40 R19,(标配)无,
68089,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)225/45 R18,(选配)225/40 R19","(标配)255/40 R18,(选配)255/35 R19",(标配)无,
62545,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R18,(标配)245/45 R18,(标配)无,
62537,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)225/45 R18,(选配)225/40 R19","(标配)255/40 R18,(选配)255/35 R19",(标配)无,
62543,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/40 R19,(标配)255/35 R19,(标配)无,
62541,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R19,(标配)255/40 R19,(标配)无,
62542,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/40 R19,(标配)255/35 R19,(标配)无,
62538,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)255/40 R18,(标配)无,
62539,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/40 R19,(标配)255/35 R19,(标配)无,
62540,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/45 R18,(标配)255/40 R18,(标配)无,
68088,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/40 R19,(标配)255/35 R19,(标配)无,
68087,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R18,(标配)245/45 R18,(标配)无,
68086,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R19,(标配)255/40 R19,(标配)无,
69184,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/40 R19,(标配)255/35 R19,(标配)无,
62544,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/40 R19,(标配)255/35 R19,(标配)无,
69183,宝马4系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R19,(标配)255/40 R19,(标配)无,
59249,宝马X7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)285/45 R21,(标配)285/45 R21,(标配)无,
59247,宝马X7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)285/45 R21,(选配)275/40 R22","(标配)285/45 R21,(选配)315/35 R22",(标配)无,
59248,宝马X7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)285/45 R21,(标配)285/45 R21,(标配)无,
59246,宝马X7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)285/45 R21,(标配)285/45 R21,(标配)无,
68903,宝马X7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)285/45 R21,(标配)285/45 R21,(标配)无,
68904,宝马X7,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/40 R22,(标配)315/35 R22,(标配)无,
66608,宝马iX3,(标配)通风盘式,(标配)盘式,(标配)电子驻车,(标配)245/50 R19,(标配)245/50 R19,(标配)无,
66549,宝马iX3,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R20,(标配)245/45 R20,(标配)无,
65936,宝马X2(进口),(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)245/40 R20",,
65937,宝马X2(进口),(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)245/40 R20",,
65130,宝马X6,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/45 R20,(标配)305/40 R20,(标配)无,
63347,宝马X6,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/40 R21,(标配)315/35 R21,(标配)无,
63348,宝马X6,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)275/40 R21,(标配)315/35 R21,(标配)无,
71261,宝马2系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)225/45 R18,(选配)225/40 R19","(标配)225/45 R18,(选配)225/40 R19",,
69411,宝马2系,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)225/40 R19,(标配)225/40 R19,,
53749,宝马X4,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/50 R19,(标配)245/50 R19,(标配)无,
53748,宝马X4,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R20,(标配)275/40 R20,(标配)无,
56579,宝马X4,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R20,(标配)275/40 R20,(标配)无,
66418,宝马5系(进口),(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)245/40 R20",(标配)无,
68580,宝马5系(进口),(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)245/40 R20",(标配)无,
68581,宝马5系(进口),(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R20,(标配)275/35 R20,(标配)无,
71929,宝马i5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",,
65490,宝马i5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",,
69425,宝马i5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",,
66249,宝马i5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",,
69426,宝马i5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R20,(标配)275/35 R20,,
66503,宝马i5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R20,(标配)275/35 R20,,
64091,宝马i5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",,
66521,宝马i5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",,
66262,宝马i5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",,
71928,宝马i5,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,"(标配)245/45 R19,(选配)245/40 R20","(标配)245/45 R19,(选配)275/35 R20",,
58854,宝马6系GT,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R20,(标配)275/35 R20,(标配)无,
58851,宝马6系GT,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/45 R19,(标配)275/40 R19,(标配)无,
69295,宝马6系GT,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R20,(标配)275/35 R20,(标配)无,
58852,宝马6系GT,(标配)通风盘式,(标配)通风盘式,(标配)电子驻车,(标配)245/40 R20,(标配)275/35 R20,(标配)无,
