CAR_ID,品牌系列,天窗类型,前/后电动车窗,车窗一键升降功能,车窗防夹手功能,侧窗多层隔音玻璃,后风挡遮阳帘,后排侧窗遮阳帘,车内化妆镜,后雨刷,感应雨刷功能,后排侧隐私玻璃,可加热喷水嘴,星空天窗,光感天幕
67439,奔驰CLE,(标配)可开启全景天窗,前(标配) / 后-,(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,(选配),,
71444,奔驰CLE,,前(标配) / 后-,(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
71441,奔驰CLE,(标配)可开启全景天窗,前(标配) / 后-,(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,(选配),,
69011,奔驰CLE,(标配)可开启全景天窗,前(标配) / 后-,(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,(选配),,
69012,奔驰CLE,,前(标配) / 后-,(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
60867,AMG GT,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
67636,AMG GT,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
60868,AMG GT,(标配)分段式不可开启天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
63122,奔驰E级(进口),(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(选配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
70201,奔驰E级(进口),(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(选配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
63123,奔驰E级(进口),(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(选配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
70202,奔驰E级(进口),(标配)可开启全景天窗,前(标配) / 后(标配),(标配)前排,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
59860,奔驰E级(进口),(标配)可开启全景天窗,前(标配) / 后(标配),(标配)前排,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
70203,奔驰E级(进口),,前(标配) / 后(标配),(标配)前排,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
63124,奔驰E级(进口),,前(标配) / 后(标配),(标配)前排,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
63125,奔驰E级(进口),(标配)可开启全景天窗,前(标配) / 后(标配),(标配)前排,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
63004,奔驰CLS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
63005,奔驰CLS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
63006,奔驰CLS,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
61395,奔驰GLE AMG,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),(选配),,
70923,奔驰GLE AMG,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(选配),,,
70213,奔驰GLC轿跑,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,(选配),,
70214,奔驰GLC轿跑,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,(选配),,
66516,奔驰C级AMG,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,(选配),,
66517,奔驰C级AMG,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
70273,奔驰GLE新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,(选配),,
71115,奔驰A级AMG,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
71170,奔驰CLE AMG,(标配)可开启全景天窗,前(标配) / 后-,(标配)前排,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,(选配),,
65910,奔驰GLB AMG,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
71116,奔驰A级AMG(进口),(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68606,奔驰A级AMG(进口),(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
66533,奔驰A级AMG(进口),(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68559,奔驰E级新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
65775,奔驰E级新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
70754,奔驰EQE,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
70753,奔驰EQE,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
69750,奔驰EQE,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
69333,奔驰EQB,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
69332,奔驰EQB,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
71114,奔驰CLA AMG,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
68688,奔驰CLA AMG,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
69334,奔驰EQA,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
63847,奔驰GLC AMG,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),(选配),,
62313,奔驰GLS AMG,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
70838,奔驰GLE轿跑,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
70837,奔驰GLE轿跑,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
70836,奔驰GLE轿跑,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),(选配),,
70835,奔驰GLE轿跑,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),(选配),,
59841,奔驰B级,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
59842,奔驰B级,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
59847,奔驰A级(进口),(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
59846,奔驰A级(进口),(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
60934,奔驰E级AMG,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(选配),,,
69745,奔驰C级新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
71974,奔驰C级新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
64290,奔驰SL级AMG,,前(标配) / 后-,(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
61685,奔驰EQS,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
61683,奔驰EQS,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
61684,奔驰EQS,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
67883,奔驰G级新能源,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),"(标配)前排,(标配)后排",,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68027,奔驰GLC轿跑 AMG,(标配)电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),(选配),,
68264,奔驰GLC新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
71117,奔驰S级AMG新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
67865,奔驰S级AMG新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
65986,奔驰S级新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,(标配),(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
71822,奔驰S级新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,(标配),(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
72446,奔驰GLA AMG,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
65909,奔驰GLA AMG,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
68011,迈巴赫EQS SUV,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
68012,迈巴赫EQS SUV,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
67866,奔驰C级AMG新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,,
71311,AMG GT新能源,(选配)不可开启全景天窗,前(标配) / 后-,(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),(选配),,
61518,迈巴赫S级新能源,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,(标配),(标配)电动,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),(标配),,
70924,奔驰GLE轿跑 AMG,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),(选配),,
1016346,乌尼莫克U5023,,,,,,,,,,,,,,
61039,奔驰EQS SUV,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
61040,奔驰EQS SUV,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
61041,奔驰EQS SUV,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,,,,
1016347,乌尼莫克U4023,,,,,,,,,,,,,,
69663,奔驰EQE SUV AMG,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)前排,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",(标配),(标配)雨量感应式,(标配),,,
62689,奔驰EQE AMG,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
61343,奔驰EQS AMG,(标配)分段式电动天窗,前(标配) / 后(标配),(标配)全车,(标配),(标配)全车,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
60653,奔驰GLE轿跑新能源,(标配)可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,(标配),,,
66162,宝马5系,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,(选配),
71245,宝马5系,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,(选配),
71240,宝马5系,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,(选配),
65488,宝马5系,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,(选配),
66537,宝马5系,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,(选配),
66502,宝马5系,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,(选配),
64199,宝马5系,(标配)不可开启全景天窗,前(标配) / 后(标配),(标配)全车,(标配),,,,"(标配)主驾驶+照明灯,(标配)副驾驶+照明灯",,(标配)雨量感应式,,,(标配),
