CAR_ID,品牌系列,方向盘材质,方向盘位置调节,换挡形式,多功能方向盘,方向盘换挡,方向盘加热,方向盘记忆,行车电脑显示屏幕,全液晶仪表盘,液晶仪表尺寸,HUD抬头数字显示,内后视镜功能,ETC装置,AR-HUD增强现实抬头显示,HUD抬头尺寸,仪表盘屏幕材质,仪表盘屏幕分辨率（px）
71443,奔驰CLE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
65901,奔驰CLE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
71442,奔驰CLE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
67283,奔驰CLE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
67439,奔驰CLE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
71444,奔驰CLE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
71441,奔驰CLE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
69011,奔驰CLE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
69012,奔驰CLE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
60867,AMG GT,"(标配)真皮,(选配)Alcantara/翻毛皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)电子挡把换挡,(标配),(标配),(选配),(选配),(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),,,,
67636,AMG GT,"(标配)真皮,(选配)Alcantara/翻毛皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)电子式怀挡换挡,(标配),(标配),,(选配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
60868,AMG GT,"(标配)真皮,(选配)Alcantara/翻毛皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)电子式怀挡换挡,(标配),(标配),,(选配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
63122,奔驰E级(进口),(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
70201,奔驰E级(进口),(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
63123,奔驰E级(进口),(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
70202,奔驰E级(进口),(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
59860,奔驰E级(进口),(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
70203,奔驰E级(进口),(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
63124,奔驰E级(进口),(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
63125,奔驰E级(进口),(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
63004,奔驰CLS,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
63005,奔驰CLS,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
63006,奔驰CLS,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
61395,奔驰GLE AMG,"(标配)真皮,(选配)碳纤维/翻毛皮",(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
70923,奔驰GLE AMG,"(标配)真皮,(选配)碳纤维/翻毛皮",(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
70213,奔驰GLC轿跑,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),,(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),,,,
70214,奔驰GLC轿跑,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
66516,奔驰C级AMG,"(标配)真皮,(选配)Alcantara/翻毛皮",(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
66517,奔驰C级AMG,"(标配)真皮,(标配)Alcantara/翻毛皮",(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),,,,
70273,奔驰GLE新能源,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
71115,奔驰A级AMG,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)手动防眩目,(选配),,,,
71170,奔驰CLE AMG,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
65910,奔驰GLB AMG,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)自动防眩目,(选配),,,,
71116,奔驰A级AMG(进口),"(标配)真皮,(标配)Alcantara/翻毛皮",(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
68606,奔驰A级AMG(进口),"(标配)真皮,(标配)Alcantara/翻毛皮",(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
66533,奔驰A级AMG(进口),(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)自动防眩目,(选配),,,,
68559,奔驰E级新能源,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
65775,奔驰E级新能源,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
70754,奔驰EQE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),,(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),,,,
70753,奔驰EQE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),,(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,(标配)29英寸,,
69750,奔驰EQE,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),,(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,(标配)29英寸,,
69333,奔驰EQB,(标配)皮质,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)手动防眩目,(选配),,,,
69332,奔驰EQB,(标配)皮质,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,(标配),(标配)手动防眩目,(选配),,,,
71114,奔驰CLA AMG,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
68688,奔驰CLA AMG,"(标配)真皮,(标配)Alcantara/翻毛皮",(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
69334,奔驰EQA,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),,,,(标配)彩色,(标配),(标配)10.25英寸,(选配),(标配)手动防眩目,(选配),,,,
63847,奔驰GLC AMG,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮",(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
62313,奔驰GLS AMG,"(标配)真皮,(选配)Alcantara/翻毛皮",(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
70838,奔驰GLE轿跑,(标配)真皮,"(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)电子式怀挡换挡,(标配),(标配),,(选配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
70837,奔驰GLE轿跑,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
70836,奔驰GLE轿跑,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
70835,奔驰GLE轿跑,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
59841,奔驰B级,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
59842,奔驰B级,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
59847,奔驰A级(进口),(标配)皮质,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)手动防眩目,(选配),,,,
59846,奔驰A级(进口),(标配)皮质,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
60934,奔驰E级AMG,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
69745,奔驰C级新能源,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)12.3英寸,(选配),"(标配)手动防眩目,(选配)自动防眩目",(选配),,,,
71974,奔驰C级新能源,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)12.3英寸,(选配),"(标配)手动防眩目,(选配)自动防眩目",(选配),,,,
64290,奔驰SL级AMG,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),,(标配),(标配)自动防眩目,(标配),,,,
61685,奔驰EQS,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),,,,
61683,奔驰EQS,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),(选配),,,
61684,奔驰EQS,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),(标配),,,
67883,奔驰G级新能源,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),,(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),,,,
68027,奔驰GLC轿跑 AMG,"(标配)真皮,(选配)碳纤维/翻毛皮,(选配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
68264,奔驰GLC新能源,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
71117,奔驰S级AMG新能源,"(选配)真皮,(标配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),,,(标配)自动防眩目,(选配),(标配),,,
67865,奔驰S级AMG新能源,"(选配)真皮,(标配)碳纤维/真皮",(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(标配),(标配),(标配)彩色,(标配),,,(标配)自动防眩目,(选配),(标配),,,
65986,奔驰S级新能源,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
71822,奔驰S级新能源,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
72446,奔驰GLA AMG,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
65909,奔驰GLA AMG,(标配)真皮,(标配)手动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,,(标配)彩色,(标配),(标配)10.25英寸,,(标配)自动防眩目,(选配),,,,
68011,迈巴赫EQS SUV,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),,(标配),(标配),(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),(标配),,,
68012,迈巴赫EQS SUV,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),,(标配),(标配),(标配)彩色,(标配),(标配)12.3英寸,,(标配)自动防眩目,(选配),(标配),,,
67866,奔驰C级AMG新能源,"(标配)真皮,(标配)Alcantara/翻毛皮",(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
71311,AMG GT新能源,"(标配)真皮,(选配)Alcantara/翻毛皮,(选配)碳纤维/翻毛皮","(标配)手动上下+前后调节,(选配)电动上下+前后调节",(标配)电子式怀挡换挡,(标配),(标配),(选配),(选配),(标配)彩色,(标配),,(标配),(标配)自动防眩目,(选配),,,,
61518,迈巴赫S级新能源,(标配)真皮,(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),,(标配),(标配)彩色,(标配),(标配)12.3英寸,(标配),(标配)自动防眩目,(选配),,,,
70924,奔驰GLE轿跑 AMG,"(标配)真皮,(选配)碳纤维/翻毛皮",(标配)电动上下+前后调节,(标配)电子式怀挡换挡,(标配),(标配),(选配),(标配),(标配)彩色,(标配),(标配)12.3英寸,(选配),(标配)自动防眩目,(选配),,,,
