CAR_ID,品牌系列,外后视镜功能,电子外后视镜功能
71114,奔驰CLA AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
68688,奔驰CLA AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
69334,奔驰EQA,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
63847,奔驰GLC AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
62313,奔驰GLS AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
70838,奔驰GLE轿跑,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
70837,奔驰GLE轿跑,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
70836,奔驰GLE轿跑,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
70835,奔驰GLE轿跑,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
59841,奔驰B级,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(标配)锁车自动折叠,(标配)自动防眩目",
59842,奔驰B级,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
59847,奔驰A级(进口),"(标配)电动调节,(标配)后视镜加热",
59846,奔驰A级(进口),"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
60934,奔驰E级AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
69745,奔驰C级新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(选配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
71974,奔驰C级新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜加热,(选配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
64290,奔驰SL级AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
61685,奔驰EQS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
61683,奔驰EQS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
61684,奔驰EQS,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
67883,奔驰G级新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
68027,奔驰GLC轿跑 AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
68264,奔驰GLC新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
71117,奔驰S级AMG新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
67865,奔驰S级AMG新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65986,奔驰S级新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
71822,奔驰S级新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
72446,奔驰GLA AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
65909,奔驰GLA AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠",
68011,迈巴赫EQS SUV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
68012,迈巴赫EQS SUV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
67866,奔驰C级AMG新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
71311,AMG GT新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
61518,迈巴赫S级新能源,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
70924,奔驰GLE轿跑 AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
1016346,乌尼莫克U5023,,
61039,奔驰EQS SUV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
61040,奔驰EQS SUV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
61041,奔驰EQS SUV,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
1016347,乌尼莫克U4023,,
69663,奔驰EQE SUV AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
62689,奔驰EQE AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
61343,奔驰EQS AMG,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
60653,奔驰GLE轿跑新能源,"(标配)电动调节,(标配)电动折叠,(选配)后视镜记忆,(标配)后视镜加热,(选配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66162,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
71245,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
71240,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65488,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66537,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66502,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64199,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66526,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65489,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
71244,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
71246,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
71242,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
66538,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
71243,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
71241,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
71247,宝马5系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64898,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64901,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
68593,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
68590,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64902,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
68591,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
64899,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
64903,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
68592,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64897,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
64900,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
64896,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64895,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
68594,宝马3系,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
69229,宝马X5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64451,宝马X5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64453,宝马X5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64452,宝马X5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64454,宝马X5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64449,宝马X5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
64450,宝马X5,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65053,宝马X3,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
71573,宝马X3,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
65054,宝马X3,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
69371,宝马X3,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
65385,宝马X3,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
69387,宝马X3,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(标配)自动防眩目",
70467,宝马X1,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
62691,宝马X1,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
70466,宝马X1,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
63253,宝马X1,"(标配)电动调节,(标配)电动折叠,(标配)后视镜记忆,(标配)后视镜加热,(标配)倒车自动下翻,(标配)锁车自动折叠,(选配)自动防眩目",
