CAR_ID,品牌系列,长度_mm,宽度_mm,高度_mm,轴距_mm,前轮距_mm,后轮距_mm,接近角__,离去角__,车身结构,车门开启方式,车门数_个,座位数_个,油箱容积_L,后备厢容积_L,风阻系数_Cd,最小离地间隙_mm,最大涉水深度_mm,最小转弯半径_m,满载最小离地间隙_mm,纵向通过角__,最大爬坡度__,最大载重质量_kg,后排车门开启方式,前备厢容积_L,最大爬坡角度__,空载最小离地间隙_mm,氢瓶容积_L
66517,奔驰C级AMG,4787,1824,1469,2865,无,无,13.5,15.3,旅行车,平开门,(标配)5,(标配)5,66,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70273,奔驰GLE新能源,4927,2018,1782,2995,无,无,25,27.3,SUV,平开门,(标配)5,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71115,奔驰A级AMG,4630,1796,1416,2789,1573,1570,13,15,三厢车,平开门,(标配)4,(标配)5,51,370,无,无,无,无,无,无,无,无,无,无,无,无,无
71170,奔驰CLE AMG,4853,1935,1430,2875,无,无,12.5,15.8,硬顶跑车,平开门,(标配)2,(标配)4,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65910,奔驰GLB AMG,4658,1845,1662,2829,无,无,16.3,19.6,SUV,平开门,(标配)5,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71116,奔驰A级AMG(进口),4453,1850,1414,2729,无,无,11.4,15.6,两厢车,平开门,(标配)5,(标配)5,51,355-1195,无,无,无,无,无,无,无,无,无,无,无,无,无
68606,奔驰A级AMG(进口),4453,1850,1414,2729,无,无,11.4,15.6,两厢车,平开门,(标配)5,(标配)5,51,355-1195,无,无,无,无,无,无,无,无,无,无,无,无,无
66533,奔驰A级AMG(进口),4447,1797,1410,2729,无,无,12.5,16.5,两厢车,平开门,(标配)5,(标配)5,51,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68559,奔驰E级新能源,5092,1880,1489,3094,1622,1604,15,17,三厢车,平开门,(标配)4,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65775,奔驰E级新能源,5092,1880,1489,3094,1622,1604,15,17,三厢车,平开门,(标配)4,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70754,奔驰EQE,4969,1906,1514,3120,1639,1650,15,19,三厢车,平开门,(标配)4,(标配)5,无,430,0.22,无,无,6.25,无,无,无,无,无,无,无,无,无
70753,奔驰EQE,4969,1906,1514,3120,1634,1645,15,19,三厢车,平开门,(标配)4,(标配)5,无,430,0.22,无,无,6.25,无,无,无,无,无,无,无,无,无
69750,奔驰EQE,4969,1906,1514,3120,1634,1645,15,19,三厢车,平开门,(标配)4,(标配)5,无,430,0.22,无,无,5.35,无,无,无,无,无,无,无,无,无
69333,奔驰EQB,4684,1834,1693,2829,1587,1590,19,23,SUV,平开门,(标配)5,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69332,奔驰EQB,4684,1834,1706,2829,1587,1585,19,24,SUV,平开门,(标配)5,(标配)7,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71114,奔驰CLA AMG,4692,1834,1408,2729,1605,1585,12.2,15,三厢车,平开门,(标配)4,(标配)5,51,460,无,无,无,无,无,无,无,无,无,无,无,无,无
68688,奔驰CLA AMG,4701,1857,1413,2729,1605,1585,11.7,14.7,三厢车,平开门,(标配)4,(标配)5,51,460,无,无,无,无,无,无,无,无,无,无,无,无,无
69334,奔驰EQA,4463,1849,1619,2729,1587,1590,19,27,SUV,平开门,(标配)5,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
63847,奔驰GLC AMG,4749,1938,1640,2888,无,无,14.7,18.8,SUV,平开门,(标配)5,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62313,奔驰GLS AMG,5234,2030,1836,3135,无,无,22.9,20.9,SUV,平开门,(标配)5,(标配)7,90,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70838,奔驰GLE轿跑,4941,2018,1716,2935,无,无,24.4,24.3,SUV跨界车,平开门,(标配)5,(标配)5,无,655-1790,无,无,无,无,无,无,无,无,无,无,无,无,无
70837,奔驰GLE轿跑,4941,2018,1716,2935,无,无,24.4,24.3,SUV跨界车,平开门,(标配)5,(标配)5,无,655-1790,无,无,无,无,无,无,无,无,无,无,无,无,无
70836,奔驰GLE轿跑,4941,2018,1716,2935,无,无,24.4,24.3,SUV跨界车,平开门,(标配)5,(标配)5,无,655-1790,无,无,无,无,无,无,无,无,无,无,无,无,无
70835,奔驰GLE轿跑,4941,2018,1716,2935,无,无,24.4,24.3,SUV跨界车,平开门,(标配)5,(标配)5,无,655-1790,无,无,无,无,无,无,无,无,无,无,无,无,无
59841,奔驰B级,4423,1796,1555,2729,1567,1558,14.6,24.3,两厢车,平开门,(标配)5,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
59842,奔驰B级,4423,1796,1555,2729,1567,1558,14.6,24.3,两厢车,平开门,(标配)5,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
59847,奔驰A级(进口),4419,1796,1432,2729,无,无,14.6,26.1,两厢车,平开门,(标配)5,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
59846,奔驰A级(进口),4419,1796,1432,2729,无,无,14.6,26.1,两厢车,平开门,(标配)5,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60934,奔驰E级AMG,4955,1860,1450,2939,1628,1598,13.4,14.5,三厢车,平开门,(标配)4,(标配)5,66,540,无,无,无,无,无,无,无,无,无,无,无,无,无
69745,奔驰C级新能源,4882,1820,1450,2954,1589,1566,15,17,三厢车,平开门,(标配)4,(标配)5,50,315,无,无,无,无,无,无,无,无,无,无,无,无,无
71974,奔驰C级新能源,4882,1820,1450,2954,1589,1566,15,17,三厢车,平开门,(标配)4,(标配)5,50,315,无,无,无,无,无,无,无,无,无,无,无,无,无
64290,奔驰SL级AMG,4705,1915,1360,2700,1660,1625,10.9,14.4,软顶敞篷车,平开门,(标配)2,(标配)4,70,213-240,无,无,无,无,无,无,无,无,无,无,无,无,无
61685,奔驰EQS,5227,1926,1512,3210,1667,1682,13.4,15.1,掀背车,平开门,(标配)5,(标配)5,无,610-1770,0.2,无,无,无,无,无,无,无,无,无,无,无,无
61683,奔驰EQS,5224,1926,1512,3210,1667,1682,12.6,14.9,掀背车,平开门,(标配)5,(标配)5,无,610-1770,0.2,无,无,5.45,无,无,无,无,无,无,无,无,无
61684,奔驰EQS,5224,1926,1517,3210,1667,1682,13,15.2,掀背车,平开门,(标配)5,(标配)5,无,610-1770,0.2,无,无,5.45,无,无,无,无,无,无,无,无,无
67883,奔驰G级新能源,4728,1984,1992,2890,1638,1637,32.6,31.1,SUV,平开门,(标配)5,(标配)5,无,555-1990,0.44,无,850,6.8,257,20.3,100,无,无,无,无,无,无
68027,奔驰GLC轿跑 AMG,4792,1938,1608,2888,无,无,14.7,18.3,SUV跨界车,平开门,(标配)5,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68264,奔驰GLC新能源,4826,1938,1696,2977,1624,1625,23,22,SUV,平开门,(标配)5,(标配)5,无,385,无,无,无,无,无,无,无,无,无,无,无,无,无
71117,奔驰S级AMG新能源,5336,1921,1516,3216,1671,1642,12,14.7,三厢车,平开门,(标配)4,"(标配)5,(选配)4",无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67865,奔驰S级AMG新能源,5336,1921,1516,3216,1671,1642,12,14.7,三厢车,平开门,(标配)4,"(标配)5,(选配)4",无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65986,奔驰S级新能源,5290,1921,1503,3216,无,无,14.7,15.9,三厢车,平开门,(标配)4,(标配)5,76,350,无,无,无,无,无,无,无,无,无,无,无,无,无
71822,奔驰S级新能源,5290,1921,1503,3216,无,无,14.7,15.9,三厢车,平开门,(标配)4,(标配)5,76,350,无,无,无,无,无,无,无,无,无,无,无,无,无
72446,奔驰GLA AMG,4446,1849,1590,2729,无,无,15.2,21.6,SUV,平开门,(标配)5,(标配)5,51,435-1430,无,无,无,无,无,无,无,无,无,无,无,无,无
65909,奔驰GLA AMG,4446,1849,1590,2729,无,无,15.2,21.6,SUV,平开门,(标配)5,(标配)5,51,435-1430,无,无,无,无,无,无,无,无,无,无,无,无,无
68011,迈巴赫EQS SUV,5135,2034,1721,3210,无,无,18.8,19.2,SUV,平开门,(标配)5,(标配)4,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68012,迈巴赫EQS SUV,5135,2034,1721,3210,无,无,18.8,19.2,SUV,平开门,(标配)5,(标配)4,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
67866,奔驰C级AMG新能源,4842,1900,1457,2875,无,无,12.8,15.8,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71311,AMG GT新能源,4729,1984,1354,2700,1683,1686,9.3,14.1,硬顶跑车,平开门,(标配)3,(标配)4,无,182,无,无,无,6.28,无,无,无,无,无,无,无,无,无
61518,迈巴赫S级新能源,5470,1921,1510,3396,无,无,无,无,三厢车,平开门,(标配)4,(标配)4,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70924,奔驰GLE轿跑 AMG,4944,2018,1716,2935,无,无,24.2,24.3,SUV跨界车,平开门,(标配)5,(标配)5,85,无,无,无,无,无,无,无,无,无,无,无,无,无,无
1016346,乌尼莫克U5023,5940,2480,3120,3850,无,无,43,41,货车,无,(标配)2,(标配)2/3,220,无,无,无,无,无,无,无,无,7350,无,无,无,无,无
61039,奔驰EQS SUV,5137,1965,1721,3210,1668,1681,18.8,19.6,SUV,平开门,(标配)5,(标配)5,无,645-2100,0.26,无,无,无,无,无,无,无,无,无,无,无,无
61040,奔驰EQS SUV,5137,1965,1721,3210,1668,1681,18.8,19.6,SUV,平开门,(标配)5,"(标配)5,(选配)7",无,645-2100,0.26,无,无,无,无,无,无,无,无,无,无,无,无
61041,奔驰EQS SUV,5137,1965,1721,3210,1668,1681,18.8,19.6,SUV,平开门,(标配)5,(标配)7,无,645-2100,0.26,无,无,无,无,无,无,无,无,无,无,无,无
1016347,乌尼莫克U4023,5865,2385,3040,3840,无,无,43,41,货车,无,(标配)2,(标配)2,220,无,无,无,无,无,无,无,无,4059,无,无,无,无,无
69663,奔驰EQE SUV AMG,4880,2032,1672,3030,无,无,17.8,22.3,SUV,平开门,(标配)5,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
62689,奔驰EQE AMG,4969,1906,1493,3120,无,无,13.9,17.7,三厢车,平开门,(标配)4,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
61343,奔驰EQS AMG,5224,1926,1520,3210,无,无,13.2,15.5,掀背车,平开门,(标配)5,(标配)5,无,610-1770,0.23,无,无,无,无,无,无,无,无,无,无,无,无
60653,奔驰GLE轿跑新能源,4955,2018,1716,2935,无,无,24.2,24.4,SUV跨界车,平开门,(标配)5,(标配)5,无,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66162,宝马5系,5175,1900,1520,3105,1622,1657,18,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71245,宝马5系,5175,1900,1520,3105,1622,1657,16,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71240,宝马5系,5175,1900,1520,3105,1622,1657,18,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65488,宝马5系,5175,1900,1520,3105,1622,1657,16,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66537,宝马5系,5175,1900,1520,3105,1622,1657,18,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66502,宝马5系,5175,1900,1520,3105,1622,1657,16,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64199,宝马5系,5175,1900,1520,3105,1624,1623,18,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66526,宝马5系,5175,1900,1520,3105,1624,1623,16,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65489,宝马5系,5175,1900,1520,3105,1622,1657,18,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71244,宝马5系,5175,1900,1520,3105,1622,1657,16,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71246,宝马5系,5175,1900,1520,3105,1622,1657,18,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71242,宝马5系,5175,1900,1520,3105,1622,1657,16,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
66538,宝马5系,5175,1900,1520,3105,1622,1657,18,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71243,宝马5系,5175,1900,1520,3105,1622,1657,16,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71241,宝马5系,5175,1900,1520,3105,1624,1623,18,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71247,宝马5系,5175,1900,1520,3105,1624,1623,16,18,三厢车,平开门,(标配)4,(标配)5,60,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64898,宝马3系,4728,1827,1452,2851,1583,1598,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64901,宝马3系,4838,1827,1454,2961,1583,1599,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68593,宝马3系,4728,1827,1452,2851,1583,1568,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68590,宝马3系,4838,1827,1454,2961,1583,1569,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64902,宝马3系,4838,1827,1454,2961,1583,1569,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68591,宝马3系,4728,1827,1452,2851,1583,1598,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64899,宝马3系,4838,1827,1454,2961,1583,1599,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64903,宝马3系,4728,1827,1452,2851,1583,1598,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68592,宝马3系,4728,1827,1452,2851,1583,1568,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64897,宝马3系,4838,1827,1454,2961,1583,1599,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64900,宝马3系,4838,1827,1454,2961,1583,1599,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64896,宝马3系,4838,1827,1454,2961,1583,1569,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
64895,宝马3系,4728,1827,1452,2851,1583,1568,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68594,宝马3系,4838,1827,1454,2961,1583,1569,15,18,三厢车,平开门,(标配)4,(标配)5,59,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69229,宝马X5,5060,2004,1776,3105,1680,1688,25,23,SUV,平开门,(标配)5,(标配)5,83,2070,无,无,无,无,无,无,无,无,无,无,无,无,无
64451,宝马X5,5060,2004,1776,3105,1684,1694,25,23,SUV,平开门,(标配)5,(标配)5,83,2070,无,无,无,无,无,无,无,无,无,无,无,无,无
64453,宝马X5,5060,2004,1776,3105,1680,1688,25,23,SUV,平开门,(标配)5,(标配)5,83,2070,无,无,无,无,无,无,无,无,无,无,无,无,无
64452,宝马X5,5060,2004,1776,3105,1680,1688,25,23,SUV,平开门,(标配)5,(标配)5,83,2070,无,无,无,无,无,无,无,无,无,无,无,无,无
64454,宝马X5,5060,2004,1776,3105,1680,1688,25,23,SUV,平开门,(标配)5,(标配)5,83,2070,无,无,无,无,无,无,无,无,无,无,无,无,无
64449,宝马X5,5060,2004,1776,3105,1680,1688,25,23,SUV,平开门,(标配)5,(标配)5,83,2070,无,无,无,无,无,无,无,无,无,无,无,无,无
64450,宝马X5,5060,2004,1776,3105,1680,1688,25,23,SUV,平开门,(标配)5,(标配)5,83,2070,无,无,无,无,无,无,无,无,无,无,无,无,无
65053,宝马X3,4865,1920,1664,2975,1614,1659,20,22,SUV,平开门,(标配)5,(标配)5,65,无,无,无,无,无,无,无,无,无,无,无,无,无,无
71573,宝马X3,4865,1920,1664,2975,1618,1623,20,21,SUV,平开门,(标配)5,(标配)5,65,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65054,宝马X3,4865,1920,1664,2975,1618,1623,20,21,SUV,平开门,(标配)5,(标配)5,65,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69371,宝马X3,4737,1891,1689,2864,1600,1616,24,22,SUV,平开门,(标配)5,(标配)5,65,无,无,无,无,无,无,无,无,无,无,无,无,无,无
65385,宝马X3,4737,1891,1689,2864,1610,1594,24,22,SUV,平开门,(标配)5,(标配)5,65,无,无,无,无,无,无,无,无,无,无,无,无,无,无
69387,宝马X3,4737,1891,1689,2864,1610,1594,24,22,SUV,平开门,(标配)5,(标配)5,65,无,无,无,无,无,无,无,无,无,无,无,无,无,无
70467,宝马X1,4616,1845,1641,2802,1574,1575,21,27,SUV,平开门,(标配)5,(标配)5,54,540-1700,无,无,无,无,无,无,无,无,无,无,无,无,无
62691,宝马X1,4616,1845,1641,2802,1574,1575,21,27,SUV,平开门,(标配)5,(标配)5,54,540-1700,无,无,无,无,无,无,无,无,无,无,无,无,无
70466,宝马X1,4616,1845,1641,2802,1574,1575,21,27,SUV,平开门,(标配)5,(标配)5,54,540-1700,无,无,无,无,无,无,无,无,无,无,无,无,无
63253,宝马X1,4616,1845,1641,2802,1574,1575,21,27,SUV,平开门,(标配)5,(标配)5,54,540-1700,无,无,无,无,无,无,无,无,无,无,无,无,无
66609,宝马X1,4616,1845,1641,2802,1574,1575,21,27,SUV,平开门,(标配)5,(标配)5,54,540-1700,无,无,无,无,无,无,无,无,无,无,无,无,无
60974,宝马X1,4616,1845,1641,2802,1574,1575,21,27,SUV,平开门,(标配)5,(标配)5,54,540-1700,无,无,无,无,无,无,无,无,无,无,无,无,无
60975,宝马X1,4616,1845,1641,2802,1574,1575,21,27,SUV,平开门,(标配)5,(标配)5,54,540-1700,无,无,无,无,无,无,无,无,无,无,无,无,无
60973,宝马X1,4616,1845,1641,2802,1574,1575,21,27,SUV,平开门,(标配)5,(标配)5,54,540-1700,无,无,无,无,无,无,无,无,无,无,无,无,无
66548,宝马X1,4616,1845,1641,2802,1574,1575,21,27,SUV,平开门,(标配)5,(标配)5,54,540-1700,无,无,无,无,无,无,无,无,无,无,无,无,无
66572,宝马X1,4616,1845,1641,2802,1574,1575,21,27,SUV,平开门,(标配)5,(标配)5,54,540-1700,无,无,无,无,无,无,无,无,无,无,无,无,无
60890,宝马7系,5391,1950,1548,3215,无,无,无,无,三厢车,平开门,(标配)4,(标配)5,74,无,无,无,无,无,无,无,无,无,无,无,无,无,无
56718,宝马7系,5391,1950,1548,3215,无,无,无,无,三厢车,平开门,(标配)4,(标配)5,74,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60891,宝马7系,5391,1950,1548,3215,无,无,无,无,三厢车,平开门,(标配)4,(标配)5,74,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60888,宝马7系,5391,1950,1548,3215,无,无,无,无,三厢车,平开门,(标配)4,(标配)5,74,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60756,宝马7系,5391,1950,1548,3215,无,无,无,无,三厢车,平开门,(标配)4,(标配)5,74,无,无,无,无,无,无,无,无,无,无,无,无,无,无
60889,宝马7系,5391,1950,1548,3215,无,无,无,无,三厢车,平开门,(标配)4,(标配)5,74,无,无,无,无,无,无,无,无,无,无,无,无,无,无
68372,宝马i3,4872,1846,1481,2966,1593,1581,16,15,三厢车,平开门,(标配)4,(标配)5,无,410,无,无,无,无,无,无,无,无,无,无,无,无,无
68371,宝马i3,4872,1846,1481,2966,1593,1581,16,15,三厢车,平开门,(标配)4,(标配)5,无,410,无,无,无,无,无,无,无,无,无,无,无,无,无
68373,宝马i3,4872,1846,1481,2966,1593,1581,16,15,三厢车,平开门,(标配)4,(标配)5,无,410,无,无,无,无,无,无,无,无,无,无,无,无,无
68089,宝马4系,4773,1852,1395,2851,1575,1611,无,无,硬顶跑车,平开门,(标配)2,(标配)4,59,440,无,无,无,无,无,无,无,无,无,无,无,无,无
62545,宝马4系,4788,1852,1452,2856,1575,1611,无,无,掀背车,平开门,(标配)5,(标配)5,59,470-1290,无,无,无,无,无,无,无,无,无,无,无,无,无
62537,宝马4系,4773,1852,1396,2851,1575,1611,无,无,软顶敞篷车,平开门,(标配)2,(标配)4,59,385,无,无,无,无,无,无,无,无,无,无,无,无,无
62543,宝马4系,4773,1852,1395,2851,1575,1611,无,无,硬顶跑车,平开门,(标配)2,(标配)4,59,440,无,无,无,无,无,无,无,无,无,无,无,无,无
62541,宝马4系,4788,1852,1452,2856,1575,1611,无,无,掀背车,平开门,(标配)5,(标配)5,59,470-1290,无,无,无,无,无,无,无,无,无,无,无,无,无
62542,宝马4系,4773,1852,1396,2851,1575,1611,无,无,软顶敞篷车,平开门,(标配)2,(标配)4,59,385,无,无,无,无,无,无,无,无,无,无,无,无,无
62538,宝马4系,4773,1852,1395,2851,1575,1611,无,无,硬顶跑车,无,(标配)2,(标配)4,59,440,无,无,无,无,无,无,无,无,无,无,无,无,无
62539,宝马4系,4773,1852,1395,2851,1575,1611,无,无,硬顶跑车,无,(标配)2,(标配)4,59,440,无,无,无,无,无,无,无,无,无,无,无,无,无
62540,宝马4系,4773,1852,1396,2851,1575,1611,无,无,软顶敞篷车,无,(标配)2,(标配)4,59,385,无,无,无,无,无,无,无,无,无,无,无,无,无
68088,宝马4系,4773,1852,1396,2851,1575,1611,无,无,软顶敞篷车,无,(标配)2,(标配)4,59,385,无,无,无,无,无,无,无,无,无,无,无,无,无
68087,宝马4系,4788,1852,1452,2856,无,无,无,无,掀背车,平开门,(标配)5,(标配)5,59,470-1290,无,无,无,无,无,无,无,无,无,无,无,无,无
68086,宝马4系,4788,1852,1452,2856,无,无,无,无,掀背车,平开门,(标配)5,(标配)5,59,470-1290,无,无,无,无,无,无,无,无,无,无,无,无,无
